Customer ID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude
3373-YZZYM;1;United States;California;Los Gatos;95030;37.222842, -121.988727;37,222842;-121,988727
6874-SGLHU;1;United States;California;San Jose;95121;37.304681, -121.809955;37,304681;-121,809955
3486-HOOGQ;1;United States;California;San Jose;95128;37.316146, -121.936285;37,316146;-121,936285
3891-NLXJB;1;United States;California;San Jose;95131;37.387027, -121.897775;37,387027;-121,897775
5453-AXEPF;1;United States;California;San Jose;95134;37.42765, -121.945416;37,427650;-121,945416
3716-LRGXK;1;United States;California;San Jose;95136;37.270938, -121.851046;37,270938;-121,851046
9950-MTGYX;1;United States;California;San Jose;95139;37.218705, -121.762429;37,218705;-121,762429
7821-DPRQE;1;United States;California;Stockton;95207;38.002125, -121.324979;38,002125;-121,324979
7611-YKYTC;1;United States;California;Burson;95225;38.183918, -120.898817;38,183918;-120,898817
0365-GXEZS;1;United States;California;Copperopolis;95228;37.943954, -120.67108;37,943954;-120,671080
0082-OQIQY;1;United States;California;Farmington;95230;37.956963, -120.863055;37,956963;-120,863055
3606-SBKRY;1;United States;California;Linden;95236;38.047746, -121.030499;38,047746;-121,030499
9541-ZPSEA;1;United States;California;San Andreas;95249;38.196497, -120.61689;38,196497;-120,616890
1139-WUOAH;1;United States;California;Vallecito;95251;38.055562, -120.456298;38,055562;-120,456298
6937-GCDGQ;1;United States;California;West Point;95255;38.41935, -120.469545;38,419350;-120,469545
3873-WOSBC;1;United States;California;Catheys Valley;95306;37.394411, -120.127262;37,394411;-120,127262
7465-ZZRVX;1;United States;California;Ceres;95307;37.553469, -120.952825;37,553469;-120,952825
7975-JMZNT;1;United States;California;Columbia;95310;38.085839, -120.37855;38,085839;-120,378550
0225-ZORZP;1;United States;California;Groveland;95321;37.902968, -119.667544;37,902968;-119,667544
5006-MXVRN;1;United States;California;Keyes;95328;37.555631, -120.911653;37,555631;-120,911653
7797-EJMDP;1;United States;California;Manteca;95336;37.830267, -121.201018;37,830267;-121,201018
4860-IJUDE;1;United States;California;Ripon;95366;37.750778, -121.13238;37,750778;-121,132380
1100-DDVRV;1;United States;California;Twain Harte;95383;38.107441, -120.230625;38,107441;-120,230625
7216-KAOID;1;United States;California;Santa Rosa;95401;38.460517, -122.790335;38,460517;-122,790335
5944-UGLLK;1;United States;California;Cloverdale;95425;38.801936, -122.938935;38,801936;-122,938935
9415-TPKRV;1;United States;California;Dos Rios;95429;39.756049, -123.358701;39,756049;-123,358701
1866-DIOQZ;1;United States;California;Forestville;95436;38.499302, -122.92444;38,499302;-122,924440
8375-KVTHK;1;United States;California;Fort Bragg;95437;39.455555, -123.683979;39,455555;-123,683979
0599-XNYDO;1;United States;California;Graton;95444;38.434362, -122.86891;38,434362;-122,868910
6377-WHAOX;1;United States;California;Gualala;95445;38.848082, -123.50608;38,848082;-123,506080
6122-LJADA;1;United States;California;Lower Lake;95457;38.925545, -122.549083;38,925545;-122,549083
2400-XIWIO;1;United States;California;Lucerne;95458;39.141934, -122.770679;39,141934;-122,770679
1834-ABKHQ;1;United States;California;Upper Lake;95485;39.220368, -122.907693;39,220368;-122,907693
0626-QXNGV;1;United States;California;Arcata;95521;40.839958, -124.003757;40,839958;-124,003757
8705-DWKTI;1;United States;California;Gasquet;95543;41.867908, -123.794144;41,867908;-123,794144
3680-CTHUH;1;United States;California;Kneeland;95549;40.664483, -123.865325;40,664483;-123,865325
6112-KTHFQ;1;United States;California;Loleta;95551;40.665952, -124.240051;40,665952;-124,240051
1230-QAJDW;1;United States;California;Somes Bar;95568;41.444606, -123.471895;41,444606;-123,471895
6509-TSGWN;1;United States;California;Fallbrook;92028;33.362575, -117.299644;33,362575;-117,299644
5985-TBABQ;1;United States;California;West Sacramento;95605;38.592745, -121.540036;38,592745;-121,540036
6743-HHQPF;1;United States;California;Capay;95607;38.681651, -122.130569;38,681651;-122,130569
4018-KJYUY;1;United States;California;Courtland;95615;38.311609, -121.554034;38,311609;-121,554034
8780-RSYYU;1;United States;California;Dixon;95620;38.392821, -121.799917;38,392821;-121,799917
8741-LQOBK;1;United States;California;Elmira;95625;38.349195, -121.902943;38,349195;-121,902943
8082-GHXOP;1;United States;California;Esparto;95627;38.834469, -122.127193;38,834469;-122,127193
8218-FFJDS;1;United States;California;Georgetown;95634;38.9386, -120.785514;38,938600;-120,785514
7036-ZZKBD;1;United States;California;Lincoln;95648;38.922812, -121.312005;38,922812;-121,312005
0463-TXOAK;1;United States;California;Madison;95653;38.674276, -121.961866;38,674276;-121,961866
0129-KPTWJ;1;United States;California;North Highlands;95660;38.671295, -121.388251;38,671295;-121,388251
5181-OABFK;1;United States;California;Rescue;95672;38.724322, -120.991237;38,724322;-120,991237
7816-VGHTO;1;United States;California;Rio Oso;95674;38.954144, -121.482536;38,954144;-121,482536
5176-OLSKT;1;United States;California;Sloughhouse;95683;38.470423, -121.114897;38,470423;-121,114897
7581-EBBOU;1;United States;California;Volcano;95689;38.481902, -120.603668;38,481902;-120,603668
3154-HMWUU;1;United States;California;Winters;95694;38.578604, -122.024579;38,578604;-122,024579
9298-WGMRW;1;United States;California;Echo Lake;95721;38.851842, -120.076204;38,851842;-120,076204
6681-ZSEXG;1;United States;California;Rancho Cordova;95742;38.591134, -121.161585;38,591134;-121,161585
8884-FEEWR;1;United States;California;El Dorado Hills;95762;38.684437, -121.055634;38,684437;-121,055634
0373-AIVNJ;1;United States;California;Sacramento;95814;38.584505, -121.491956;38,584505;-121,491956
9518-IMLHK;1;United States;California;Sacramento;95820;38.53508, -121.444144;38,535080;-121,444144
4001-TSBTV;1;United States;California;Sacramento;95827;38.549185, -121.328386;38,549185;-121,328386
8727-XDPUD;1;United States;California;Sacramento;95829;38.486502, -121.334051;38,486502;-121,334051
5795-BKOYE;1;United States;California;Sacramento;95837;38.691607, -121.602284;38,691607;-121,602284
6175-IRFIT;1;United States;California;Bangor;95914;39.396585, -121.38029;39,396585;-121,380290
3892-NXAZG;1;United States;California;Downieville;95936;39.578792, -120.780786;39,578792;-120,780786
6729-FZWSY;1;United States;California;Penn Valley;95946;39.203817, -121.19584;39,203817;-121,195840
8144-DGHXP;1;United States;California;Gridley;95948;39.346898, -121.759537;39,346898;-121,759537
5906-DVAPM;1;United States;California;Meridian;95957;39.068071, -121.832638;39,068071;-121,832638
6654-QGBZZ;1;United States;California;Nevada City;95959;39.333737, -120.858667;39,333737;-120,858667
0921-OHLVP;1;United States;California;Paradise;95969;39.69676, -121.644379;39,696760;-121,644379
6857-TKDJV;1;United States;California;Strawberry Valley;95981;39.58458, -121.093256;39,584580;-121,093256
5177-RVZNU;1;United States;California;Redding;96002;40.527834, -122.318749;40,527834;-122,318749
8190-ZTQFB;1;United States;California;Bieber;96009;41.083464, -121.107929;41,083464;-121,107929
0868-VJRDR;1;United States;California;Cassel;96016;40.936285, -121.572692;40,936285;-121,572692
7321-ZNSLA;1;United States;California;Cottonwood;96022;40.336392, -122.448533;40,336392;-122,448533
0899-LIIBW;1;United States;California;Forks Of Salmon;96031;41.232128, -123.194748;41,232128;-123,194748
8125-QPFJD;1;United States;California;Greenview;96037;41.528541, -122.955018;41,528541;-122,955018
2305-MRGLV;1;United States;California;Klamath River;96050;41.816595, -122.948287;41,816595;-122,948287
4393-RYCRE;1;United States;California;Macdoel;96058;41.769709, -121.92063;41,769709;-121,920630
9746-MDMBK;1;United States;California;Manton;96059;40.426679, -121.850421;40,426679;-121,850421
3359-DSRKA;1;United States;California;Scott Bar;96085;41.737962, -123.07557;41,737962;-123,075570
7161-DFHUF;1;United States;California;Shasta;96087;40.617614, -122.512861;40,617614;-122,512861
0562-FGDCR;1;United States;California;Whitmore;96096;40.637105, -121.906949;40,637105;-121,906949
0089-IIQKO;1;United States;California;Coleville;96107;38.42528, -119.475741;38,425280;-119,475741
5566-SOEZD;1;United States;California;Madeline;96119;41.042003, -120.506086;41,042003;-120,506086
9842-EFSYY;1;United States;California;Markleeville;96120;38.735789, -119.85798;38,735789;-119,857980
9975-SKRNR;1;United States;California;Sierraville;96126;39.559709, -120.345639;39,559709;-120,345639
1223-UNPKS;1;United States;California;Wendel;96136;40.345949, -120.081187;40,345949;-120,081187
4486-EFAEB;1;United States;California;Los Angeles;90002;33.949255, -118.246978;33,949255;-118,246978
7088-FBAWU;1;United States;California;Los Angeles;90007;34.027337, -118.28515;34,027337;-118,285150
9795-VOWON;1;United States;California;Los Angeles;90016;34.028331, -118.354338;34,028331;-118,354338
1237-WIYYZ;1;United States;California;Los Angeles;90017;34.052842, -118.264495;34,052842;-118,264495
5846-ABOBJ;1;United States;California;Los Angeles;90034;34.030578, -118.399613;34,030578;-118,399613
7740-KKCXF;1;United States;California;Los Angeles;90039;34.110845, -118.259595;34,110845;-118,259595
2067-QYTCF;1;United States;California;Los Angeles;90057;34.061918, -118.277939;34,061918;-118,277939
3654-ARMGP;1;United States;California;Los Angeles;90064;34.037251, -118.423573;34,037251;-118,423573
8774-GSBUN;1;United States;California;Compton;90222;33.912246, -118.236773;33,912246;-118,236773
7326-RIGQZ;1;United States;California;Culver City;90230;33.993991, -118.39704;33,993991;-118,397040
4815-TUMEQ;1;United States;California;Lynwood;90262;33.923573, -118.200669;33,923573;-118,200669
9500-LTVBP;1;United States;California;Rancho Palos Verdes;90275;33.753146, -118.367459;33,753146;-118,367459
3255-GRXMG;1;United States;California;Playa Del Rey;90293;33.947305, -118.439841;33,947305;-118,439841
4828-FAZPK;1;United States;California;Inglewood;90301;33.956445, -118.358634;33,956445;-118,358634
1376-HHBDV;1;United States;California;Santa Monica;90401;34.015481, -118.493231;34,015481;-118,493231
6133-OZILE;1;United States;California;Santa Monica;90403;34.031529, -118.491156;34,031529;-118,491156
5018-LXQQG;1;United States;California;Torrance;90505;33.807882, -118.347957;33,807882;-118,347957
2821-WARNZ;1;United States;California;Buena Park;90620;33.845706, -118.012204;33,845706;-118,012204
4879-GZLFH;1;United States;California;Buena Park;90621;33.874224, -117.993368;33,874224;-117,993368
5707-ZMDJP;1;United States;California;Norwalk;90650;33.905963, -118.08263;33,905963;-118,082630
7074-STDCN;1;United States;California;Artesia;90701;33.867593, -118.080637;33,867593;-118,080637
2676-SSLTO;1;United States;California;Hawaiian Gardens;90716;33.830431, -118.074071;33,830431;-118,074071
8547-NSBBO;1;United States;California;San Pedro;90731;33.736387, -118.284363;33,736387;-118,284363
6591-QGOYB;1;United States;California;Surfside;90743;33.728273, -118.085304;33,728273;-118,085304
9633-DENPU;1;United States;California;Long Beach;90804;33.783047, -118.1486;33,783047;-118,148600
6374-AFWOX;1;United States;California;Long Beach;90815;33.797638, -118.11662;33,797638;-118,116620
5317-FLPJF;1;United States;California;Altadena;91001;34.196837, -118.142236;34,196837;-118,142236
6034-YMTOB;1;United States;California;Arcadia;91007;34.128284, -118.047732;34,128284;-118,047732
0620-DLSLK;1;United States;California;Pasadena;91103;34.167465, -118.165327;34,167465;-118,165327
1156-ZFYDO;1;United States;California;Glendale;91201;34.17051, -118.289463;34,170510;-118,289463
5549-ZGHFB;1;United States;California;Glendale;91205;34.13658, -118.245839;34,136580;-118,245839
0303-WMMRN;1;United States;California;Glendale;91207;34.182378, -118.262922;34,182378;-118,262922
5204-HMGYF;1;United States;California;La Crescenta;91214;34.239636, -118.245259;34,239636;-118,245259
8294-UIMBA;1;United States;California;Northridge;91325;34.236683, -118.517588;34,236683;-118,517588
5840-NVDCG;1;United States;California;Pacoima;91331;34.255442, -118.421314;34,255442;-118,421314
0696-UKTOX;1;United States;California;North Hills;91343;34.238802, -118.482296;34,238802;-118,482296
3566-VVORZ;1;United States;California;Westlake Village;91361;34.130992, -118.894673;34,130992;-118,894673
9507-HSMMZ;1;United States;California;Thousand Oaks;91362;34.191842, -118.822796;34,191842;-118,822796
7570-WELNY;1;United States;California;Sherman Oaks;91423;34.146957, -118.432138;34,146957;-118,432138
0734-OXWBT;1;United States;California;Covina;91722;34.097345, -117.906736;34,097345;-117,906736
7349-ALMUX;1;United States;California;Rancho Cucamonga;91730;34.10097, -117.57882;34,100970;-117,578820
8044-BGWPI;1;United States;California;Ontario;91764;34.074087, -117.605618;34,074087;-117,605618
4060-LDNLU;1;United States;California;Diamond Bar;91765;33.992416, -117.807874;33,992416;-117,807874
5887-IKKYO;1;United States;California;Pomona;91768;34.067932, -117.785168;34,067932;-117,785168
1755-RMCXH;1;United States;California;San Dimas;91773;34.102119, -117.815532;34,102119;-117,815532
4299-SIMNS;1;United States;California;Temple City;91780;34.101608, -118.055848;34,101608;-118,055848
7753-USQYQ;1;United States;California;West Covina;91792;34.024405, -117.898722;34,024405;-117,898722
5902-WBLSE;1;United States;California;Bonita;91902;32.67117, -117.00232;32,671170;-117,002320
3239-TPHPZ;1;United States;California;Chula Vista;91910;32.636792, -117.054989;32,636792;-117,054989
2027-DNKIV;1;United States;California;Spring Valley;91977;32.726627, -116.994608;32,726627;-116,994608
2885-HIJDH;1;United States;California;Tecate;91980;32.587557, -116.636816;32,587557;-116,636816
6507-DTJZV;1;United States;California;Cardiff By The Sea;92007;33.015866, -117.272254;33,015866;-117,272254
0774-RMNUW;1;United States;California;Pala;92059;33.384345, -117.072619;33,384345;-117,072619
2242-MFOTG;1;United States;California;Poway;92064;32.984395, -117.013454;32,984395;-117,013454
0704-VCUMB;1;United States;California;San Diego;92103;32.747484, -117.166877;32,747484;-117,166877
7718-UPSKJ;1;United States;California;San Diego;92116;32.765299, -117.122565;32,765299;-117,122565
4565-EVZMJ;1;United States;California;San Diego;92128;33.000269, -117.072093;33,000269;-117,072093
2580-ASVVY;1;United States;California;San Ysidro;92173;32.555828, -117.040073;32,555828;-117,040073
3370-GQEAL;1;United States;California;Indio;92201;33.713891, -116.237257;33,713891;-116,237257
4254-QPEDE;1;United States;California;Banning;92220;33.936298, -116.849577;33,936298;-116,849577
0771-CHWSK;1;United States;California;Brawley;92227;33.03933, -115.191857;33,039330;-115,191857
9788-HNGUT;1;United States;California;Cabazon;92230;33.929812, -116.76058;33,929812;-116,760580
9495-REDIY;1;United States;California;Calexico;92231;32.690654, -115.431225;32,690654;-115,431225
1172-VIYBP;1;United States;California;Cathedral City;92234;33.829583, -116.474131;33,829583;-116,474131
8992-OBVDG;1;United States;California;Desert Hot Springs;92240;33.948558, -116.516976;33,948558;-116,516976
0485-ZBSLN;1;United States;California;Mecca;92254;33.543835, -115.993906;33,543835;-115,993906
3810-PJUHR;1;United States;California;Morongo Valley;92256;34.097863, -116.594561;34,097863;-116,594561
8232-CTLKO;1;United States;California;Ocotillo;92259;32.698964, -115.886656;32,698964;-115,886656
9227-YBAXE;1;United States;California;Palm Desert;92260;33.694501, -116.412711;33,694501;-116,412711
4043-MKDTV;1;United States;California;Rancho Mirage;92270;33.763678, -116.429928;33,763678;-116,429928
6284-KMNUF;1;United States;California;Twentynine Palms;92278;34.457829, -116.139589;34,457829;-116,139589
3137-LUPIX;1;United States;California;Yucca Valley;92284;34.159534, -116.425984;34,159534;-116,425984
6143-JQKEA;1;United States;California;Adelanto;92301;34.667815, -117.536183;34,667815;-117,536183
3936-QQFLL;1;United States;California;Calimesa;92320;33.982787, -117.057627;33,982787;-117,057627
2589-AYCRP;1;United States;California;Cedar Glen;92321;34.255203, -117.175654;34,255203;-117,175654
8910-ICHIU;1;United States;California;Essex;92332;34.9436, -115.287901;34,943600;-115,287901
9715-WZCLW;1;United States;California;Fontana;92335;34.087558, -117.464096;34,087558;-117,464096
9786-YWNHU;1;United States;California;Fontana;92336;34.136367, -117.460803;34,136367;-117,460803
1310-QRITU;1;United States;California;Hinkley;92347;34.983808, -117.239306;34,983808;-117,239306
8961-QDZZJ;1;United States;California;Lake Arrowhead;92352;34.2565, -117.19335;34,256500;-117,193350
9715-SBVSU;1;United States;California;Loma Linda;92354;34.049315, -117.255974;34,049315;-117,255974
8630-QSGXK;1;United States;California;Pinon Hills;92372;34.459322, -117.629729;34,459322;-117,629729
2455-USLMV;1;United States;California;Redlands;92373;34.003243, -117.138286;34,003243;-117,138286
9921-EZKBY;1;United States;California;Fallbrook;92028;33.362575, -117.299644;33,362575;-117,299644
7432-FFVAR;1;United States;California;Victorville;92392;34.486835, -117.362274;34,486835;-117,362274
7246-ZGQDF;1;United States;California;Victorville;92394;34.567058, -117.362329;34,567058;-117,362329
4456-RHSNB;1;United States;California;San Bernardino;92401;34.105935, -117.2914;34,105935;-117,291400
1833-TCXKK;1;United States;California;San Bernardino;92408;34.084909, -117.258107;34,084909;-117,258107
1696-HXOWK;1;United States;California;Riverside;92506;33.930931, -117.361788;33,930931;-117,361788
4012-YCFAI;1;United States;California;Riverside;92508;33.885499, -117.324959;33,885499;-117,324959
9970-QBCDA;1;United States;California;March Air Reserve Base;92518;33.888323, -117.277533;33,888323;-117,277533
2657-VPXTA;1;United States;California;Anza;92539;33.527605, -116.666551;33,527605;-116,666551
4419-UJMUS;1;United States;California;Wildomar;92595;33.617108, -117.253349;33,617108;-117,253349
7794-JASDG;1;United States;California;Winchester;92596;33.657433, -117.04254;33,657433;-117,042540
1757-TCATG;1;United States;California;Huntington Beach;92649;33.721917, -118.043237;33,721917;-118,043237
6586-MYGKD;1;United States;California;Newport Beach;92662;33.606336, -117.893042;33,606336;-117,893042
0623-GDISB;1;United States;California;San Clemente;92673;33.4725, -117.584273;33,472500;-117,584273
2043-WVTQJ;1;United States;California;Westminster;92683;33.752591, -117.993661;33,752591;-117,993661
8034-RYTVV;1;United States;California;Rancho Santa Margarita;92688;33.624654, -117.611733;33,624654;-117,611733
2137-DQMEV;1;United States;California;Tustin;92780;33.735802, -117.818805;33,735802;-117,818805
7964-VEXDG;1;United States;California;Anaheim;92802;33.807864, -117.923782;33,807864;-117,923782
2990-OGYTD;1;United States;California;Fullerton;92831;33.879983, -117.895482;33,879983;-117,895482
8750-QWZAJ;1;United States;California;Orange;92867;33.81859, -117.821288;33,818590;-117,821288
1346-PJWTK;1;United States;California;Corona;92880;33.918043, -117.617809;33,918043;-117,617809
5088-QZLRL;1;United States;California;Corona;92881;33.833686, -117.513063;33,833686;-117,513063
5982-FPVQN;1;United States;California;Camarillo;93012;34.205504, -118.993111;34,205504;-118,993111
4654-ULTTN;1;United States;California;Fillmore;93015;34.408161, -118.865111;34,408161;-118,865111
4163-HFTUK;1;United States;California;Oxnard;93033;34.156629, -119.117218;34,156629;-119,117218
5982-XMDEX;1;United States;California;Arvin;93203;35.116307, -118.817644;35,116307;-118,817644
9152-AMKAK;1;United States;California;Coalinga;93210;36.186867, -120.387793;36,186867;-120,387793
9432-VOFYX;1;United States;California;Delano;93215;35.772244, -119.209689;35,772244;-119,209689
8049-WJCLQ;1;United States;California;Ducor;93218;35.846067, -119.004073;35,846067;-119,004073
9705-ZJBCG;1;United States;California;Frazier Park;93222;34.907911, -119.234281;34,907911;-119,234281
0816-TSPHQ;1;United States;California;Kettleman City;93239;35.996923, -120.000951;35,996923;-120,000951
5286-YHCVC;1;United States;California;Laton;93242;36.444232, -119.718285;36,444232;-119,718285
6490-FGZAT;1;United States;California;Strathmore;93267;36.141319, -119.129075;36,141319;-119,129075
4942-VZZOM;1;United States;California;Tupman;93276;35.316263, -119.402559;35,316263;-119,402559
1121-QSIVB;1;United States;California;Bakersfield;93309;35.342891, -119.064803;35,342891;-119,064803
9103-CXVOK;1;United States;California;Grover Beach;93433;35.120833, -120.61843;35,120833;-120,618430
2896-TBNBE;1;United States;California;Guadalupe;93434;34.936, -120.594655;34,936000;-120,594655
4475-NVTLU;1;United States;California;Paso Robles;93446;35.634222, -120.728341;35,634222;-120,728341
9386-LDCZR;1;United States;California;San Ardo;93450;35.996008, -120.85305;35,996008;-120,853050
0983-TATYJ;1;United States;California;Santa Ynez;93460;34.630356, -120.032564;34,630356;-120,032564
6719-OXYBR;1;United States;California;California City;93505;35.151491, -117.927597;35,151491;-117,927597
3785-NRHYR;1;United States;California;Bridgeport;93517;38.184583, -119.286558;38,184583;-119,286558
5602-BVFMK;1;United States;California;Independence;93526;36.869584, -118.189241;36,869584;-118,189241
6297-NOOPG;1;United States;California;Temecula;92592;33.507255, -117.029473;33,507255;-117,029473
4072-IPYLT;1;United States;California;Randsburg;93554;35.405722, -117.773354;35,405722;-117,773354
7167-PCEYD;1;United States;California;Temecula;92592;33.507255, -117.029473;33,507255;-117,029473
4936-YPJNK;1;United States;California;Rosamond;93560;34.903052, -118.411251;34,903052;-118,411251
6408-WHTEF;1;United States;California;Valyermo;93563;34.39583, -117.734568;34,395830;-117,734568
9251-AWQGT;1;United States;California;Palmdale;93591;34.598221, -117.79593;34,598221;-117,795930
7989-VCQOH;1;United States;California;Auberry;93602;36.991762, -119.242874;36,991762;-119,242874
7480-SPLEF;1;United States;California;Dunlap;93621;36.789213, -119.140338;36,789213;-119,140338
7636-XUHWW;1;United States;California;Firebaugh;93622;36.785618, -120.625382;36,785618;-120,625382
5847-MXBEO;1;United States;California;Helm;93627;36.520537, -120.118055;36,520537;-120,118055
1539-LNKHM;1;United States;California;Orange Cove;93646;36.633498, -119.298895;36,633498;-119,298895
8645-KOMJQ;1;United States;California;Orosi;93647;36.600185, -119.175655;36,600185;-119,175655
0289-IVARM;1;United States;California;Parlier;93648;36.622237, -119.521126;36,622237;-119,521126
4291-TPNFG;1;United States;California;Raisin City;93652;36.594542, -119.905245;36,594542;-119,905245
6087-YPWHO;1;United States;California;Raymond;93653;37.252057, -119.95783;37,252057;-119,957830
1818-ESQMW;1;United States;California;San Joaquin;93660;36.600193, -120.153393;36,600193;-120,153393
7401-RUBNK;1;United States;California;South Dos Palos;93665;36.959731, -120.653519;36,959731;-120,653519
3873-NFTGI;1;United States;California;Fresno;93703;36.768774, -119.762633;36,768774;-119,762633
1169-WCVAK;1;United States;California;Fresno;93710;36.822715, -119.761826;36,822715;-119,761826
8132-YPVBX;1;United States;California;Salinas;93907;36.77462, -121.664714;36,774620;-121,664714
3197-NNYNB;1;United States;California;Jolon;93928;35.930782, -121.189757;35,930782;-121,189757
3396-DKDEL;1;United States;California;King City;93930;36.220761, -120.980777;36,220761;-120,980777
0402-OAMEN;1;United States;California;Spreckels;93962;36.624641, -121.647195;36,624641;-121,647195
3370-HXOPH;1;United States;California;Mountain View;94041;37.388349, -122.075299;37,388349;-122,075299
2338-BQEZT;1;United States;California;San Carlos;94070;37.497915, -122.267361;37,497915;-122,267361
2194-IIQOF;1;United States;California;Sunnyvale;94087;37.3511, -122.037311;37,351100;-122,037311
9631-RXVJM;1;United States;California;San Francisco;94102;37.7795, -122.419233;37,779500;-122,419233
5093-FEGLU;1;United States;California;San Francisco;94105;37.789168, -122.395009;37,789168;-122,395009
3229-USWAR;1;United States;California;San Francisco;94129;37.797526, -122.464531;37,797526;-122,464531
0383-CLDDA;1;United States;California;Stanford;94305;37.424342, -122.165641;37,424342;-122,165641
0082-LDZUE;1;United States;California;Calistoga;94515;38.629618, -122.593216;38,629618;-122,593216
0856-NAOES;1;United States;California;Concord;94519;37.990118, -122.012188;37,990118;-122,012188
6156-UZDLF;1;United States;California;Pleasant Hill;94523;37.95338, -122.076886;37,953380;-122,076886
5183-KLYEM;1;United States;California;El Cerrito;94530;37.924838, -122.289145;37,924838;-122,289145
8035-PWSEV;1;United States;California;Hayward;94542;37.656695, -122.048361;37,656695;-122,048361
1356-MKYSK;1;United States;California;Castro Valley;94546;37.708327, -122.083473;37,708327;-122,083473
6888-SBYAI;1;United States;California;San Ramon;94583;37.766556, -121.976784;37,766556;-121,976784
7169-YWAMK;1;United States;California;Sunol;94586;37.587494, -121.862856;37,587494;-121,862856
5975-BAICR;1;United States;California;Yountville;94599;38.421458, -122.365048;38,421458;-122,365048
4673-KKSLS;1;United States;California;Oakland;94605;37.758019, -122.138678;37,758019;-122,138678
4853-OITSN;1;United States;California;Oakland;94606;37.792489, -122.244314;37,792489;-122,244314
6828-HMKWP;1;United States;California;Berkeley;94710;37.872902, -122.303708;37,872902;-122,303708
2080-GKCWQ;1;United States;California;San Pablo;94806;37.980269, -122.342635;37,980269;-122,342635
4367-NHWMM;1;United States;California;Corte Madera;94925;37.924014, -122.511694;37,924014;-122,511694
6736-DHUQI;1;United States;California;Fairfax;94930;37.971751, -122.611873;37,971751;-122,611873
3460-TJBWI;1;United States;California;Marshall;94940;38.129308, -122.834815;38,129308;-122,834815
4482-FTFFX;1;United States;California;Penngrove;94951;38.325599, -122.642352;38,325599;-122,642352
8859-DZTGQ;1;United States;California;Petaluma;94952;38.237018, -122.77872;38,237018;-122,778720
3752-CQSJI;1;United States;California;San Anselmo;94960;37.99272, -122.575026;37,992720;-122,575026
9714-EDSUC;1;United States;California;Alviso;95002;37.449537, -121.994813;37,449537;-121,994813
7353-YOWFP;1;United States;California;Brookdale;95007;37.106902, -122.100006;37,106902;-122,100006
4079-ULGFR;1;United States;California;Paicines;95043;36.525703, -120.952122;36,525703;-120,952122
0057-QBUQH;1;United States;California;San Martin;95046;37.084697, -121.606417;37,084697;-121,606417
0613-WUXUM;1;United States;California;Soquel;95073;37.023669, -121.946461;37,023669;-121,946461
4458-KVRBJ;1;United States;California;San Jose;95110;37.34667, -121.910019;37,346670;-121,910019
3387-PLKUI;1;United States;California;San Jose;95119;37.233226, -121.78809;37,233226;-121,788090
6096-EGVTU;1;United States;California;San Jose;95120;37.186141, -121.843554;37,186141;-121,843554
8085-MSNLK;1;United States;California;San Jose;95124;37.257063, -121.923037;37,257063;-121,923037
9795-NREXC;1;United States;California;Stockton;95212;38.049457, -121.21653;38,049457;-121,216530
4819-HJPIW;1;United States;California;Avery;95224;38.208336, -120.339938;38,208336;-120,339938
4226-KKDON;1;United States;California;French Camp;95231;37.873283, -121.292034;37,873283;-121,292034
9924-JPRMC;1;United States;California;Lockeford;95237;38.166791, -121.14207;38,166791;-121,142070
6218-KNUBD;1;United States;California;Lodi;95242;38.128087, -121.4078;38,128087;-121,407800
3726-TBHQT;1;United States;California;Catheys Valley;95306;37.394411, -120.127262;37,394411;-120,127262
8901-UPRHR;1;United States;California;La Grange;95329;37.666587, -120.411517;37,666587;-120,411517
5857-XRECV;1;United States;California;Manteca;95336;37.830267, -121.201018;37,830267;-121,201018
3413-CSSTH;1;United States;California;Stevinson;95374;37.316807, -120.855753;37,316807;-120,855753
7328-ZJAJO;1;United States;California;Santa Rosa;95409;38.468893, -122.580539;38,468893;-122,580539
1090-PYKCI;1;United States;California;Boonville;95415;39.025867, -123.381544;39,025867;-123,381544
0909-SELIE;1;United States;California;Clearlake Oaks;95423;39.07116, -122.598542;39,071160;-122,598542
7162-WPHPM;1;United States;California;Elk;95432;39.108252, -123.645121;39,108252;-123,645121
1599-MMYRQ;1;United States;California;Forestville;95436;38.499302, -122.92444;38,499302;-122,924440
0042-JVWOJ;1;United States;California;Glen Ellen;95442;38.368744, -122.522642;38,368744;-122,522642
2097-YVPKN;1;United States;California;Healdsburg;95448;38.618347, -122.908422;38,618347;-122,908422
7823-JSOAG;1;United States;California;Sonoma;95476;38.25485, -122.461799;38,254850;-122,461799
9374-YOLBJ;1;United States;California;Upper Lake;95485;39.220368, -122.907693;39,220368;-122,907693
9074-KGVOX;1;United States;California;Westport;95488;39.724433, -123.767578;39,724433;-123,767578
8409-WQJUX;1;United States;California;Arcata;95521;40.839958, -124.003757;40,839958;-124,003757
6308-CQRBU;1;United States;California;Zenia;95595;40.170357, -123.417298;40,170357;-123,417298
0547-HURJB;1;United States;California;Dixon;95620;38.392821, -121.799917;38,392821;-121,799917
0691-NIKRI;1;United States;California;Elverta;95626;38.734997, -121.463719;38,734997;-121,463719
4701-LKOZD;1;United States;California;Foresthill;95631;39.031876, -120.811141;39,031876;-120,811141
1929-ZCBHE;1;United States;California;Georgetown;95634;38.9386, -120.785514;38,938600;-120,785514
